,rainfall
3104,9.129032258064516
3105,17.193548387096776
3106,17.29032258064516
3107,12.64516129032258
3108,13.193548387096774
3109,15.161290322580646
3110,14.67741935483871
3111,11.161290322580646
3112,17.483870967741936
3113,21.161290322580644
3114,14.03225806451613
3115,16.967741935483872
3116,15.935483870967742
3117,10.64516129032258
3118,14.612903225806452
3119,25.12903225806452
3120,17.387096774193548
3121,10.903225806451612
3122,14.161290322580646
3123,19.90322580645161
3124,28.8
3125,26.83870967741936
3126,2.333333333333333
3127,1.8
3128,6.833333333333333
3129,5.066666666666666
3130,2.433333333333333
3131,5.533333333333333
3132,3.6666666666666665
3133,4.9
3134,2.3666666666666667
3135,3.2666666666666666
3136,6.633333333333334
3137,14.3
3138,6.7
3139,6.866666666666666
3140,15.933333333333334
3141,8.333333333333334
3142,11.566666666666666
3143,24.53333333333333
3144,6.133333333333334
3145,6.833333333333333
3146,7.133333333333334
3147,7.4
3148,7.7
3149,10.433333333333334
3150,21.366666666666667
3151,8.7
3152,3.733333333333333
3153,11.766666666666667
3154,6.466666666666667
3155,7.766666666666667
3156,6.9
3157,1.5161290322580645
3158,2.225806451612903
3159,1.7419354838709675
3160,3.935483870967742
3161,1.7741935483870968
3162,3.096774193548387
3163,2.225806451612903
3164,1.5483870967741935
3165,2.935483870967742
3166,1.5483870967741935
3167,5.0
3168,1.1935483870967742
3169,4.870967741935484
3170,6.741935483870968
3171,6.580645161290323
3172,7.32258064516129
3173,3.7096774193548394
3174,3.064516129032258
3175,1.3870967741935485
3176,9.096774193548388
3177,7.064516129032258
3178,6.645161290322581
3179,2.4516129032258065
3180,9.096774193548388
3181,2.548387096774193
3182,9.612903225806452
3183,5.32258064516129
3184,2.129032258064516
3185,3.161290322580645
3186,8.35483870967742
3187,11.548387096774194
3188,1.2142857142857142
3189,6.25
3190,7.607142857142857
3191,4.25
3192,1.6071428571428572
3193,6.642857142857143
3194,1.0
3195,3.2857142857142856
3196,7.178571428571429
3197,3.7142857142857135
3198,12.642857142857142
3199,7.25
3200,5.214285714285714
3201,10.428571428571429
3202,6.571428571428571
3203,4.928571428571429
3204,7.857142857142857
3205,8.678571428571429
3206,4.75
3207,19.678571428571427
3208,6.107142857142857
3209,5.357142857142857
3210,11.571428571428571
3211,5.392857142857143
3212,9.857142857142858
3213,3.7857142857142856
3214,11.428571428571429
3215,9.035714285714286
3216,11.928571428571429
3217,19.392857142857142
3218,9.75
3219,17.419354838709676
3220,17.35483870967742
3221,23.41935483870968
3222,22.548387096774192
3223,15.64516129032258
3224,20.29032258064516
3225,17.677419354838708
3226,18.64516129032258
3227,15.483870967741936
3228,22.35483870967742
3229,22.0
3230,20.677419354838708
3231,17.516129032258064
3232,20.93548387096774
3233,15.161290322580646
3234,15.064516129032258
3235,21.35483870967742
3236,21.161290322580644
3237,19.0
3238,22.451612903225808
3239,27.29032258064516
3240,21.096774193548388
3241,18.61290322580645
3242,22.967741935483872
3243,28.096774193548388
3244,12.419354838709678
3245,21.516129032258064
3246,40.2258064516129
3247,46.67741935483871
3248,26.677419354838708
3249,33.45161290322581
3250,27.8
3251,21.73333333333333
3252,17.766666666666666
3253,16.0
3254,16.366666666666667
3255,6.833333333333333
3256,12.1
3257,18.433333333333334
3258,26.133333333333333
3259,20.133333333333333
3260,7.366666666666666
3261,14.566666666666666
3262,16.566666666666666
3263,12.89655172413793
3264,17.733333333333334
3265,38.8
3266,13.666666666666666
3267,8.233333333333333
3268,6.966666666666667
3269,23.933333333333334
3270,23.2
3271,19.0
3272,12.033333333333331
3273,12.466666666666669
3274,23.633333333333333
3275,19.3
3276,17.93103448275862
3277,26.7
3278,13.333333333333334
3279,25.516129032258064
3280,11.774193548387096
3281,10.419354838709678
3282,9.290322580645162
3283,8.612903225806452
3284,16.580645161290324
3285,7.516129032258065
3286,9.612903225806452
3287,13.35483870967742
3288,8.096774193548388
3289,7.709677419354839
3290,14.32258064516129
3291,19.870967741935484
3292,22.387096774193548
3293,11.935483870967742
3294,14.096774193548388
3295,16.451612903225808
3296,8.935483870967742
3297,13.67741935483871
3298,9.451612903225806
3299,22.93548387096774
3300,28.580645161290324
3301,27.258064516129032
3302,9.903225806451612
3303,11.709677419354838
3304,13.0
3305,19.70967741935484
3306,23.193548387096776
3307,46.483870967741936
3308,21.608695652173918
3309,9.833333333333334
3310,2.6
3311,5.133333333333334
3312,17.566666666666666
3313,20.83333333333333
3314,5.533333333333333
3315,8.333333333333334
3316,25.03333333333333
3317,9.833333333333334
3318,3.8
3319,4.066666666666666
3320,13.966666666666669
3321,5.766666666666667
3322,8.478260869565217
3323,21.266666666666666
3324,10.9
3325,17.6
3326,7.8
3327,17.8
3328,8.0
3329,12.533333333333331
3330,20.466666666666665
3331,11.233333333333333
3332,7.033333333333333
3333,8.966666666666667
3334,10.933333333333334
3335,10.6
3336,10.1
3337,8.733333333333333
3338,14.4
3339,2.2580645161290325
3340,4.225806451612903
3341,2.096774193548387
3342,0.935483870967742
3343,0.5483870967741935
3344,5.193548387096774
3345,4.580645161290323
3346,3.064516129032258
3347,1.0
3348,2.096774193548387
3349,4.258064516129032
3350,1.3870967741935485
3351,6.548387096774194
3352,4.258064516129032
3353,3.096774193548387
3354,1.2903225806451613
3355,9.03225806451613
3356,3.129032258064516
3357,1.967741935483871
3358,1.2258064516129032
3359,5.290322580645161
3360,1.935483870967742
3361,6.548387096774194
3362,6.0
3363,5.419354838709677
3364,6.193548387096774
3365,10.451612903225806
3366,10.67741935483871
3367,28.29032258064516
3368,18.967741935483872
3369,3.607142857142857
3370,2.0
3371,3.2142857142857144
3372,6.357142857142857
3373,8.535714285714286
3374,7.964285714285714
3375,2.7857142857142856
3376,5.321428571428571
3377,4.392857142857143
3378,3.607142857142857
3379,12.535714285714286
3380,4.928571428571429
3381,6.214285714285714
3382,16.0
3383,12.392857142857142
3384,6.464285714285714
3385,27.642857142857142
3386,8.642857142857142
3387,6.035714285714286
3388,11.678571428571429
3389,11.714285714285714
3390,9.321428571428571
3391,5.035714285714286
3392,8.821428571428571
3393,13.071428571428571
3394,14.428571428571429
3395,5.142857142857143
3396,4.678571428571429
3397,7.464285714285714
3398,7.821428571428571
3399,26.387096774193548
3400,18.451612903225808
3401,15.782608695652174
3402,26.677419354838708
3403,32.225806451612904
3404,18.61290322580645
3405,23.741935483870968
3406,34.74193548387097
3407,28.225806451612904
3408,20.29032258064516
3409,22.774193548387096
3410,16.129032258064516
3411,18.32258064516129
3412,26.548387096774192
3413,27.451612903225808
3414,30.451612903225808
3415,36.903225806451616
3416,22.93548387096774
3417,14.225806451612904
3418,19.161290322580644
3419,32.903225806451616
3420,49.516129032258064
3421,12.064516129032258
3422,24.32258064516129
3423,19.83870967741936
3424,22.93548387096774
3425,23.35483870967742
3426,25.967741935483872
3427,27.483870967741936
3428,26.93548387096774
3429,20.933333333333334
3430,24.33333333333333
3431,22.73333333333333
3432,23.7
3433,12.6
3434,5.633333333333334
3435,34.06666666666667
3436,20.566666666666663
3437,17.433333333333334
3438,10.933333333333334
3439,22.266666666666666
3440,9.266666666666667
3441,20.1
3442,19.7
3443,21.433333333333334
3444,25.466666666666665
3445,18.066666666666663
3446,16.1
3447,12.766666666666667
3448,22.7
3449,30.2
3450,12.433333333333334
3451,21.83333333333333
3452,12.9
3453,19.7
3454,19.9
3455,36.766666666666666
3456,15.433333333333334
3457,36.6
3458,23.23333333333333
3459,30.433333333333334
3460,13.03225806451613
3461,13.67741935483871
3462,11.161290322580646
3463,15.0
3464,16.612903225806452
3465,17.64516129032258
3466,7.483870967741935
3467,16.741935483870968
3468,22.032258064516128
3469,9.870967741935484
3470,12.96774193548387
3471,7.225806451612903
3472,9.64516129032258
3473,25.225806451612904
3474,22.93548387096774
3475,13.290322580645162
3476,14.193548387096774
3477,15.838709677419354
3478,8.741935483870968
3479,10.580645161290322
3480,16.193548387096776
3481,9.64516129032258
3482,8.35483870967742
3483,11.516129032258064
3484,19.483870967741936
3485,16.322580645161292
3486,15.064516129032258
3487,26.677419354838708
3488,12.741935483870968
3489,17.451612903225808
3490,9.483870967741936
3491,16.096774193548388
3492,6.8
3493,4.666666666666667
3494,9.0
3495,14.233333333333333
3496,4.966666666666667
3497,10.4
3498,15.466666666666669
3499,10.266666666666667
3500,7.933333333333334
3501,4.266666666666667
3502,9.666666666666666
3503,11.033333333333331
3504,6.2
3505,18.966666666666665
3506,10.5
3507,12.3
3508,15.533333333333331
3509,18.766666666666666
3510,7.2
3511,9.066666666666666
3512,16.7
3513,8.066666666666666
3514,8.333333333333334
3515,8.933333333333334
3516,10.233333333333333
3517,9.933333333333334
3518,2.7666666666666666
3519,5.866666666666666
3520,6.833333333333333
3521,15.033333333333331
3522,2.533333333333333
3523,15.8
3524,2.806451612903226
3525,1.7096774193548387
3526,1.2580645161290325
3527,1.6129032258064515
3528,7.903225806451613
3529,1.2903225806451613
3530,10.483870967741936
3531,1.7741935483870968
3532,2.129032258064516
3533,11.35483870967742
3534,9.548387096774194
3535,1.2258064516129032
3536,3.6774193548387095
3537,3.3870967741935485
3538,3.838709677419355
3539,12.419354838709678
3540,6.0
3541,4.225806451612903
3542,3.3225806451612905
3543,2.193548387096774
3544,6.516129032258065
3545,3.096774193548387
3546,2.6129032258064515
3547,4.612903225806452
3548,8.32258064516129
3549,2.290322580645161
3550,10.548387096774194
3551,1.2903225806451613
3552,4.193548387096774
3553,5.483870967741935
3554,4.548387096774194
3555,4.129032258064516
3556,2.75
3557,5.321428571428571
3558,7.428571428571429
3559,4.178571428571429
3560,6.892857142857143
3561,8.071428571428571
3562,17.821428571428573
3563,11.107142857142858
3564,18.535714285714285
3565,7.25
3566,5.142857142857143
3567,11.678571428571429
3568,15.821428571428571
3569,10.535714285714286
3570,7.25
3571,10.0
3572,8.857142857142858
3573,10.035714285714286
3574,14.964285714285714
3575,13.785714285714286
3576,7.535714285714286
3577,13.714285714285714
3578,15.035714285714286
3579,17.214285714285715
3580,16.214285714285715
3581,11.428571428571429
3582,6.642857142857143
3583,13.214285714285714
3584,16.392857142857142
3585,9.392857142857142
3586,12.571428571428571
3587,6.107142857142857
3588,23.516129032258064
3589,20.32258064516129
3590,28.387096774193548
3591,25.483870967741936
3592,15.774193548387096
3593,16.06451612903226
3594,18.516129032258064
3595,23.35483870967742
3596,25.193548387096776
3597,21.870967741935484
3598,13.580645161290322
3599,19.161290322580644
3600,21.35483870967742
3601,33.645161290322584
3602,35.83870967741935
3603,13.774193548387096
3604,29.5
3605,38.45161290322581
3606,20.93548387096774
3607,27.548387096774192
3608,48.483870967741936
3609,23.35483870967742
3610,19.61290322580645
3611,23.516129032258064
3612,36.70967741935484
3613,27.64516129032258
3614,24.0
3615,29.741935483870968
3616,37.64516129032258
3617,50.61290322580645
3618,24.32258064516129
3619,32.774193548387096
3620,24.666666666666668
3621,18.266666666666666
3622,8.7
3623,26.766666666666666
3624,14.366666666666667
3625,21.3
3626,14.566666666666666
3627,4.933333333333334
3628,12.6
3629,17.033333333333335
3630,16.466666666666665
3631,24.3
3632,12.266666666666667
3633,9.6
3634,20.9
3635,5.590909090909091
3636,22.2
3637,9.0
3638,19.5
3639,7.333333333333333
3640,26.566666666666663
3641,18.933333333333334
3642,30.6
3643,29.3
3644,17.233333333333334
3645,30.166666666666668
3646,20.066666666666663
3647,20.73333333333333
3648,27.3
3649,8.129032258064516
3650,14.903225806451612
3651,9.161290322580646
3652,12.709677419354838
3653,16.70967741935484
3654,15.935483870967742
3655,13.870967741935484
3656,9.32258064516129
3657,16.612903225806452
3658,11.612903225806452
3659,30.548387096774192
3660,11.774193548387096
3661,15.0
3662,14.64516129032258
3663,12.806451612903226
3664,14.233333333333333
3665,15.32258064516129
3666,13.67741935483871
3667,15.612903225806452
3668,7.193548387096774
3669,15.838709677419354
3670,14.193548387096774
3671,8.483870967741936
3672,10.96774193548387
3673,11.580645161290322
3674,10.193548387096774
3675,19.29032258064516
3676,20.12903225806452
3677,41.516129032258064
3678,6.866666666666666
3679,1.3666666666666667
3680,4.233333333333333
3681,15.1
3682,6.6
3683,5.4
3684,8.433333333333334
3685,6.0
3686,4.966666666666667
3687,19.866666666666667
3688,5.1
3689,5.933333333333334
3690,4.933333333333334
3691,23.3
3692,8.0
3693,10.133333333333333
3694,14.133333333333333
3695,17.3
3696,12.9
3697,6.433333333333334
3698,11.766666666666667
3699,10.033333333333331
3700,11.333333333333334
3701,12.7
3702,8.533333333333333
3703,7.433333333333334
3704,14.633333333333333
3705,11.2
3706,10.066666666666666
3707,3.870967741935484
3708,3.5806451612903225
3709,6.290322580645161
3710,1.032258064516129
3711,4.67741935483871
3712,1.903225806451613
3713,3.193548387096774
3714,1.7741935483870968
3715,7.903225806451613
3716,3.2580645161290325
3717,1.903225806451613
3718,6.290322580645161
3719,8.483870967741936
3720,3.129032258064516
3721,3.0
3722,6.387096774193548
3723,6.838709677419355
3724,1.032258064516129
3725,1.3548387096774193
3726,4.225806451612903
3727,3.193548387096774
3728,4.774193548387097
3729,3.225806451612903
3730,8.96774193548387
3731,6.580645161290323
3732,10.612903225806452
3733,13.064516129032258
3734,5.935483870967742
3735,23.61290322580645
3736,4.964285714285714
3737,1.0
3738,6.821428571428571
3739,7.035714285714286
3740,8.071428571428571
3741,1.2857142857142858
3742,4.107142857142857
3743,5.928571428571429
3744,6.892857142857143
3745,5.821428571428571
3746,17.678571428571427
3747,5.464285714285714
3748,6.428571428571429
3749,6.392857142857143
3750,13.607142857142858
3751,15.035714285714286
3752,14.642857142857142
3753,7.321428571428571
3754,11.464285714285714
3755,8.071428571428571
3756,8.214285714285714
3757,14.428571428571429
3758,14.071428571428571
3759,8.892857142857142
3760,3.642857142857143
3761,4.678571428571429
3762,6.857142857142857
3763,13.821428571428571
3764,10.142857142857142
3765,20.451612903225808
3766,16.548387096774192
3767,18.64516129032258
3768,30.12903225806452
3769,28.61290322580645
3770,19.483870967741936
3771,21.096774193548388
3772,17.548387096774192
3773,15.774193548387096
3774,29.870967741935484
3775,33.645161290322584
3776,18.258064516129032
3777,18.548387096774192
3778,27.483870967741936
3779,28.83870967741936
3780,26.483870967741936
3781,35.67741935483871
3782,22.225806451612904
3783,26.61290322580645
3784,18.70967741935484
3785,47.70967741935484
3786,31.93548387096774
3787,23.516129032258064
3788,21.61290322580645
3789,20.870967741935484
3790,17.806451612903224
3791,30.0
3792,34.03225806451613
3793,38.54838709677419
3794,19.566666666666663
3795,24.5
3796,17.733333333333334
3797,19.83333333333333
3798,14.4
3799,26.766666666666666
3800,12.233333333333333
3801,21.4
3802,15.566666666666666
3803,7.5
3804,15.8
3805,22.53333333333333
3806,17.966666666666665
3807,15.433333333333334
3808,32.46666666666667
3809,19.433333333333334
3810,32.266666666666666
3811,25.7
3812,29.5
3813,23.633333333333333
3814,20.666666666666668
3815,17.433333333333334
3816,10.517241379310343
3817,28.766666666666666
3818,31.433333333333334
3819,36.8
3820,37.96666666666667
3821,38.4
3822,19.0
3823,14.290322580645162
3824,13.064516129032258
3825,8.516129032258064
3826,11.548387096774194
3827,12.709677419354838
3828,12.35483870967742
3829,12.64516129032258
3830,10.64516129032258
3831,10.419354838709678
3832,16.612903225806452
3833,17.967741935483872
3834,17.06451612903226
3835,19.451612903225808
3836,19.161290322580644
3837,18.967741935483872
3838,13.483870967741936
3839,17.419354838709676
3840,16.06451612903226
3841,16.64516129032258
3842,14.935483870967742
3843,26.806451612903224
3844,22.806451612903224
3845,18.806451612903224
3846,45.41935483870968
3847,40.096774193548384
3848,51.064516129032256
3849,43.774193548387096
3850,9.333333333333334
3851,3.2333333333333334
3852,8.933333333333334
3853,7.9
3854,6.233333333333333
3855,15.1
3856,17.833333333333332
3857,11.1
3858,8.6
3859,7.5
3860,7.933333333333334
3861,9.2
3862,6.666666666666667
3863,12.4
3864,9.233333333333333
3865,6.166666666666667
3866,10.3
3867,10.8
3868,8.5
3869,15.766666666666667
3870,7.433333333333334
3871,5.0
3872,15.366666666666667
3873,7.4
3874,9.633333333333333
3875,9.433333333333334
3876,12.6
3877,11.5
3878,3.064516129032258
3879,1.4516129032258065
3880,4.064516129032258
3881,1.1290322580645162
3882,2.193548387096774
3883,1.032258064516129
3884,2.161290322580645
3885,2.0
3886,8.096774193548388
3887,5.129032258064516
3888,5.258064516129032
3889,5.870967741935484
3890,21.05
3891,3.4347826086956523
3892,13.03225806451613
3893,7.870967741935484
3894,11.35483870967742
3895,7.709677419354839
3896,6.903225806451613
3897,6.870967741935484
3898,11.709677419354838
3899,18.806451612903224
3900,6.741935483870968
3901,13.741935483870968
3902,44.03225806451613
3903,24.161290322580644
3904,17.137931034482758
3905,18.93548387096774
3906,6.321428571428571
3907,3.25
3908,1.6785714285714286
3909,4.321428571428571
3910,10.714285714285714
3911,7.035714285714286
3912,4.464285714285714
3913,14.0
3914,14.428571428571429
3915,6.321428571428571
3916,11.607142857142858
3917,4.035714285714286
3918,2.958333333333333
3919,7.214285714285714
3920,7.821428571428571
3921,17.178571428571427
3922,10.321428571428571
3923,9.892857142857142
3924,12.178571428571429
3925,15.428571428571429
3926,5.678571428571429
3927,10.607142857142858
3928,4.785714285714286
3929,7.75
3930,12.214285714285714
3931,14.142857142857142
3932,5.964285714285714
3933,10.571428571428571
3934,31.32258064516129
3935,15.387096774193548
3936,26.32258064516129
3937,20.516129032258064
3938,23.41935483870968
3939,30.12903225806452
3940,24.870967741935484
3941,26.387096774193548
3942,25.225806451612904
3943,17.806451612903224
3944,35.87096774193548
3945,13.03225806451613
3946,18.90322580645161
3947,29.548387096774192
3948,26.32258064516129
3949,26.93548387096774
3950,24.548387096774192
3951,26.61290322580645
3952,25.83870967741936
3953,25.193548387096776
3954,23.806451612903224
3955,26.548387096774192
3956,21.387096774193548
3957,28.225806451612904
3958,22.483870967741936
3959,46.935483870967744
3960,21.12903225806452
3961,45.32258064516129
3962,14.266666666666667
3963,20.1
3964,24.83333333333333
3965,14.366666666666667
3966,18.6
3967,19.133333333333333
3968,15.0
3969,14.233333333333333
3970,12.533333333333331
3971,9.733333333333333
3972,20.0
3973,19.566666666666663
3974,20.433333333333334
3975,22.133333333333333
3976,23.666666666666668
3977,11.933333333333334
3978,10.8
3979,12.133333333333333
3980,17.933333333333334
3981,18.9
3982,19.03333333333333
3983,19.766666666666666
3984,20.5
3985,13.066666666666666
3986,12.133333333333333
3987,19.266666666666666
3988,16.4
3989,21.466666666666665
3990,19.666666666666668
3991,9.35483870967742
3992,9.483870967741936
3993,10.806451612903226
3994,9.870967741935484
3995,9.903225806451612
3996,12.612903225806452
3997,10.32258064516129
3998,6.516129032258065
3999,8.35483870967742
4000,12.0
4001,6.258064516129032
4002,7.741935483870968
4003,8.32258064516129
4004,6.935483870967742
4005,22.741935483870968
4006,13.516129032258064
4007,11.709677419354838
4008,9.96774193548387
4009,12.129032258064516
4010,21.483870967741936
4011,16.838709677419356
4012,9.903225806451612
4013,8.612903225806452
4014,12.67741935483871
4015,9.806451612903226
4016,9.64516129032258
4017,22.193548387096776
4018,14.96774193548387
4019,21.548387096774192
4020,4.8
4021,3.566666666666667
4022,4.133333333333334
4023,3.066666666666667
4024,7.033333333333333
4025,1.5666666666666669
4026,4.3
4027,3.8666666666666663
4028,26.866666666666667
4029,4.8
4030,4.033333333333333
4031,7.833333333333333
4032,2.466666666666667
4033,8.966666666666667
4034,7.766666666666667
4035,8.266666666666667
4036,8.166666666666666
4037,10.233333333333333
4038,16.566666666666666
4039,4.166666666666667
4040,9.533333333333331
4041,3.633333333333333
4042,5.466666666666667
4043,9.0
4044,6.733333333333333
4045,8.666666666666666
4046,9.366666666666667
4047,6.766666666666667
4048,8.233333333333333
4049,3.3548387096774195
4050,2.774193548387097
4051,2.5161290322580645
4052,2.5806451612903225
4053,1.8387096774193548
4054,2.4516129032258065
4055,2.2580645161290325
4056,2.7096774193548385
4057,4.67741935483871
4058,4.967741935483871
4059,6.096774193548387
4060,1.6129032258064515
4061,5.741935483870968
4062,2.4516129032258065
4063,8.580645161290322
4064,8.741935483870968
4065,2.677419354838709
4066,3.612903225806452
4067,5.096774193548387
4068,12.064516129032258
4069,4.580645161290323
4070,5.096774193548387
4071,4.290322580645161
4072,7.096774193548387
4073,2.0
4074,2.935483870967742
4075,5.67741935483871
4076,7.709677419354839
4077,9.387096774193548
4078,2.357142857142857
4079,3.1785714285714284
4080,5.964285714285714
4081,2.892857142857143
4082,3.2857142857142856
4083,6.5
4084,6.642857142857143
4085,5.214285714285714
4086,4.178571428571429
4087,5.25
4088,5.607142857142857
4089,4.392857142857143
4090,2.7857142857142856
4091,16.107142857142858
4092,5.714285714285714
4093,6.607142857142857
4094,10.321428571428571
4095,9.928571428571429
4096,12.214285714285714
4097,6.642857142857143
4098,13.928571428571429
4099,9.75
4100,11.785714285714286
4101,5.928571428571429
4102,16.357142857142858
4103,13.25
4104,7.214285714285714
4105,6.0
4106,15.142857142857142
4107,17.806451612903224
4108,19.0
4109,21.677419354838708
4110,20.870967741935484
4111,19.83870967741936
4112,18.29032258064516
4113,19.64516129032258
4114,16.032258064516128
4115,34.38709677419355
4116,18.032258064516128
4117,21.83870967741936
4118,22.258064516129032
4119,21.12903225806452
4120,30.161290322580644
4121,14.258064516129032
4122,22.096774193548388
4123,22.0
4124,33.32258064516129
4125,31.580645161290324
4126,14.290322580645162
4127,36.70967741935484
4128,21.483870967741936
4129,21.93548387096774
4130,14.96774193548387
4131,16.774193548387096
4132,25.41935483870968
4133,10.964285714285714
4134,35.193548387096776
4135,37.41935483870968
4136,33.6
4137,10.733333333333333
4138,23.133333333333333
4139,26.166666666666668
4140,12.9
4141,19.8
4142,7.4
4143,22.466666666666665
4144,10.166666666666666
4145,19.566666666666663
4146,24.6
4147,16.466666666666665
4148,25.166666666666668
4149,9.933333333333334
4150,9.1
4151,18.5
4152,7.866666666666666
4153,11.333333333333334
4154,20.03333333333333
4155,22.53333333333333
4156,14.666666666666666
4157,6.333333333333333
4158,10.033333333333331
4159,27.53333333333333
4160,18.133333333333333
4161,19.8
4162,24.53333333333333
4163,15.533333333333331
4164,39.03333333333333
4165,43.0
4166,13.258064516129032
4167,17.161290322580644
4168,23.35483870967742
4169,20.193548387096776
4170,12.67741935483871
4171,8.870967741935484
4172,12.193548387096774
4173,21.548387096774192
4174,6.967741935483871
4175,9.64516129032258
4176,13.580645161290322
4177,7.935483870967742
4178,13.870967741935484
4179,13.451612903225806
4180,18.93548387096774
4181,18.161290322580644
4182,8.612903225806452
4183,12.419354838709678
4184,26.387096774193548
4185,15.516129032258064
4186,18.64516129032258
4187,19.35483870967742
4188,18.41935483870968
4189,21.967741935483872
4190,17.903225806451612
4191,34.32258064516129
4192,24.0
4193,17.032258064516128
4194,42.74193548387097
4195,60.45161290322581
4196,9.5
4197,4.866666666666666
4198,14.0
4199,6.433333333333334
4200,2.1666666666666665
4201,14.3
4202,6.166666666666667
4203,1.6666666666666667
4204,6.5
4205,9.566666666666666
4206,2.466666666666667
4207,0.4333333333333333
4208,5.5
4209,6.3
4210,6.266666666666667
4211,9.533333333333331
4212,5.766666666666667
4213,10.066666666666666
4214,22.0
4215,7.133333333333334
4216,19.133333333333333
4217,20.766666666666666
4218,24.266666666666666
4219,19.633333333333333
4220,2.1666666666666665
4221,6.533333333333333
4222,6.5
4223,10.8
4224,10.0
4225,12.3
4226,1.4193548387096775
4227,1.6451612903225807
4228,2.290322580645161
4229,2.548387096774193
4230,2.3548387096774195
4231,1.032258064516129
4232,1.5483870967741935
4233,2.870967741935484
4234,5.451612903225806
4235,1.1935483870967742
4236,2.032258064516129
4237,3.032258064516129
4238,7.451612903225806
4239,3.225806451612903
4240,7.064516129032258
4241,5.612903225806452
4242,9.03225806451613
4243,5.225806451612903
4244,3.4838709677419355
4245,10.96774193548387
4246,8.387096774193548
4247,0.935483870967742
4248,1.1538461538461535
4249,1.967741935483871
4250,13.32258064516129
4251,29.032258064516128
4252,6.548387096774194
4253,10.193548387096774
4254,16.071428571428573
4255,35.83870967741935
4256,7.642857142857143
4257,7.0
4258,5.678571428571429
4259,6.214285714285714
4260,4.678571428571429
4261,10.357142857142858
4262,5.428571428571429
4263,3.392857142857143
4264,3.7142857142857135
4265,6.035714285714286
4266,1.8928571428571428
4267,4.678571428571429
4268,6.178571428571429
4269,5.142857142857143
4270,5.464285714285714
4271,20.321428571428573
4272,9.714285714285714
4273,10.428571428571429
4274,8.535714285714286
4275,18.035714285714285
4276,6.107142857142857
4277,7.285714285714286
4278,6.142857142857143
4279,6.535714285714286
4280,7.0
4281,10.571428571428571
4282,8.5
4283,3.607142857142857
4284,5.785714285714286
4285,8.5
4286,20.32258064516129
4287,16.741935483870968
4288,22.83870967741936
4289,28.451612903225808
4290,14.935483870967742
4291,22.64516129032258
4292,13.096774193548388
4293,18.33333333333333
4294,18.806451612903224
4295,22.93548387096774
4296,11.258064516129032
4297,21.83870967741936
4298,20.870967741935484
4299,20.580645161290324
4300,17.967741935483872
4301,26.161290322580644
4302,15.935483870967742
4303,21.032258064516128
4304,52.96774193548387
4305,25.06451612903226
4306,40.25806451612903
4307,21.516129032258064
4308,33.61290322580645
4309,47.64516129032258
4310,26.83870967741936
4311,24.32258064516129
4312,30.774193548387096
4313,20.93548387096774
4314,14.387096774193548
4315,26.096774193548388
4316,20.466666666666665
4317,23.0
4318,9.666666666666666
4319,5.466666666666667
4320,14.366666666666667
4321,10.3
4322,18.366666666666667
4323,16.166666666666668
4324,21.1
4325,20.33333333333333
4326,23.666666666666668
4327,15.733333333333333
4328,17.366666666666667
4329,18.73333333333333
4330,16.566666666666666
4331,17.533333333333335
4332,13.5
4333,23.4
4334,17.633333333333333
4335,11.433333333333334
4336,21.166666666666668
4337,11.166666666666666
4338,39.8
4339,21.5
4340,28.33333333333333
4341,27.933333333333334
4342,16.1
4343,22.73333333333333
4344,34.3
4345,27.366666666666667
4346,30.03333333333333
4347,11.580645161290322
4348,20.0
4349,8.258064516129032
4350,8.064516129032258
4351,16.70967741935484
4352,10.387096774193548
4353,13.806451612903226
4354,11.516129032258064
4355,8.935483870967742
4356,13.741935483870968
4357,20.548387096774192
4358,4.870967741935484
4359,14.741935483870968
4360,18.096774193548388
4361,6.354838709677419
4362,18.096774193548388
4363,20.741935483870968
4364,15.483870967741936
4365,16.838709677419356
4366,10.258064516129032
4367,15.129032258064516
4368,8.483870967741936
4369,11.67741935483871
4370,24.61290322580645
4371,10.806451612903226
4372,19.41935483870968
4373,16.516129032258064
4374,13.96774193548387
4375,11.612903225806452
4376,19.032258064516128
4377,53.83870967741935
4378,12.033333333333331
4379,5.1
4380,5.166666666666667
4381,2.533333333333333
4382,6.6
4383,5.0
4384,2.8666666666666667
4385,8.166666666666666
4386,6.166666666666667
4387,13.8
4388,10.566666666666666
4389,8.266666666666667
4390,9.666666666666666
4391,8.5
4392,10.833333333333334
4393,4.866666666666666
4394,10.9
4395,15.733333333333333
4396,9.133333333333333
4397,9.7
4398,9.933333333333334
4399,11.066666666666666
4400,4.133333333333334
4401,8.733333333333333
4402,2.8
4403,8.333333333333334
4404,8.4
4405,5.366666666666666
4406,12.733333333333333
4407,6.666666666666667
4408,13.966666666666669
4409,0.8709677419354839
4410,2.419354838709677
4411,3.0
4412,4.032258064516129
4413,4.67741935483871
4414,4.516129032258065
4415,2.4516129032258065
4416,3.7096774193548394
4417,1.2580645161290325
4418,2.967741935483871
4419,4.451612903225806
4420,4.354838709677419
4421,4.709677419354839
4422,2.967741935483871
4423,1.870967741935484
4424,16.322580645161292
4425,4.419354838709677
4426,7.709677419354839
4427,11.96774193548387
4428,6.451612903225806
4429,10.96774193548387
4430,2.032258064516129
4431,10.64516129032258
4432,22.32258064516129
4433,11.483870967741936
4434,4.032258064516129
4435,9.580645161290322
4436,5.193548387096774
4437,4.290322580645161
