Year,AD,AE,AF,AG,AL,AM,AO,AR,AS,AT,AU,AZ,BA,BB,BD,BE,BF,BG,BH,BI,BJ,BM,BN,BO,BR,BS,BT,BW,BY,BZ,CA,CD,CF,CG,CH,CI,CK,CL,CM,CN,CO,CR,CU,CV,CY,CZ,DE,DJ,DK,DM,DO,DZ,EC,EE,EG,ER,ES,ET,FI,FJ,FM,FR,GA,GB,GD,GE,GH,GL,GM,GN,GQ,GR,GT,GU,GW,GY,HN,HR,HT,HU,ID,IE,IL,IN,IQ,IR,IS,IT,JM,JO,JP,KE,KG,KH,KI,KM,KN,KP,KR,KW,KZ,LA,LB,LC,LK,LR,LS,LT,LU,LV,LY,MA,MC,MD,ME,MG,MH,MK,ML,MM,MN,MP,MR,MT,MU,MV,MW,MX,MY,MZ,,NE,NG,NI,NL,NO,NP,NR,NU,NZ,OM,PA,PE,PG,PH,PK,PL,PR,PS,PT,PW,PY,QA,RO,RS,RU,RW,SA,SB,SC,SD,SE,SG,SI,SK,SL,SM,SN,SO,SR,SS,ST,SV,SY,SZ,TD,TG,TH,TJ,TK,TL,TM,TN,TO,TR,TT,TV,TW,TZ,UA,UG,US,UY,UZ,VC,VE,VI,VN,VU,WS,YE,ZA,ZM,ZW
2010,0.0,0.0,251313.91999811787,0.0,0.0,0.0,3753235.1239770073,54.00482388009095,0.0,0.0,0.0,50.15133750524279,0.0,0.0,420320.3391348262,0.0,9581758.869166734,0.0,0.0,1579669.7604352932,3845162.217909016,0.0,0.0,35527.922401228745,585613.4094037456,0.0,1364.5394145440823,2692.946648713601,0.0,309.9851178700016,0.0,25693867.731183883,1838925.73016084,898514.2716353773,0.0,10159575.926066112,0.0,0.0,6334372.821166406,8398.951914341082,226558.8623710618,235.26687680499805,0.0,167.8557190194368,0.0,0.0,0.0,1852.7654667869529,0.0,0.0,4067.860486118749,11.003526041587085,4623.939140952124,0.0,0.0,45495.463298621406,0.0,10374196.99522209,0.0,0.0,0.0,0.0,350217.18486435444,0.0,0.0,0.0,9584735.225713748,0.0,316394.4731693974,4175484.2661612937,275517.4804408008,0.0,18230.04137962202,0.0,199816.694738979,44365.74143409605,19968.581525174955,0.0,465582.140139114,0.0,1423030.261167735,0.0,0.0,20089388.83822573,0.0,1846.0509521009208,0.0,0.0,0.0,0.0,0.0,2644770.316748307,3.0227255720495427,329416.9278573543,0.0,126651.04060042136,0.0,37412.29470706058,1715.9862700360911,0.0,0.0,54848.527009102174,0.0,0.0,1555.9262846031722,1358419.1411715494,0.0,0.0,0.0,0.0,0.0,3.00540926862116,0.0,0.0,0.0,1923012.6829468312,0.0,0.0,6390916.351415545,1195222.0745217393,0.0,0.0,115102.7148281293,0.0,0.0,0.0,5516243.488144225,3205.893171008653,7216.626414989357,8623192.370715668,2624.7012058139585,6670551.154653445,63196976.73084678,1535.300287631706,0.0,0.0,31091.88080325725,0.0,0.0,0.0,23.886665393930667,844.652190525926,72045.82123840129,1237483.6822612016,49831.23165720906,5224880.156748735,0.0,0.0,0.0,0.0,0.0,38.775089192172686,0.0,0.0,0.0,0.0,743916.7009469066,28.986384606996094,111410.93548078868,0.0,1301071.877848612,0.0,0.0,0.0,0.0,2936465.53392927,0.0,969505.3535627314,619097.0736306079,3310.872883529826,2627168.7133326484,4132.884439149793,43.41016346214035,0.0,1459.553736707137,2798358.733348764,1927633.795256015,71828.77909562112,111.9439429879583,0.0,116268.81508812364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6265707.421654059,0.0,12982247.756680954,0.0,0.0,4.030559979592965,0.0,89489.13671899763,0.0,41152.64011641903,19380.60410211269,0.0,826862.6420060832,17295.651025450054,2310448.8654560307,1550186.4415873557
2011,0.0,0.0,299079.96166489687,0.0,0.0,0.0,3597515.8899122304,0.0,0.0,0.0,0.0,4.096982713293257,0.0,0.0,391143.0862732564,0.0,9619657.400253458,0.0,0.0,1601804.896547293,3704722.423468444,0.0,0.0,21109.96908085319,483271.3417630422,0.0,671.2798383551852,795.2668248908326,0.0,153.9077787003624,0.0,24954479.974260647,1838776.29684449,929122.7163963435,0.0,10178050.10486351,0.0,0.0,6121310.17762533,3385.595469931501,128056.81373702583,25.0802666422865,0.0,22.204629349840708,0.0,0.0,0.0,71.80518678627426,0.0,0.0,2661.2197656655785,4.001673881378348,3181.0049164489938,0.0,0.0,58935.24354686046,0.0,9813762.262873774,0.0,0.0,0.0,0.0,389724.930658584,0.0,0.0,0.0,10052561.072036458,0.0,577575.4370654536,4428876.600106047,286723.7702141318,0.0,16490.444171842326,0.0,213013.57068826217,63338.76561319221,15234.474351446002,0.0,211253.9035067344,0.0,1238712.8691645348,0.0,0.0,17387638.067827553,0.0,1709.8160648536934,0.0,0.0,0.0,0.0,0.0,2779170.682844069,0.0,317741.9658633327,0.0,97626.8506597871,0.0,44614.21602859777,774.7056818286221,0.0,0.0,38444.25993907575,0.0,0.0,124.01002968295316,1356308.6088934436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1838325.866328064,0.0,0.0,6903774.559705463,997457.1438372274,0.0,0.0,162233.6940872644,0.0,0.0,0.0,5477093.122381664,2889.1830204972143,3804.835567423503,8736683.553940117,3142.093472189023,7162498.488391222,60917847.99494477,2029.9809733642253,0.0,0.0,17438.71546450382,0.0,0.0,0.0,11.826377678115938,704.1248537788749,58123.80207115581,1064757.332555165,25741.73542148806,6519614.839498412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,754994.9997175282,68.96962497244728,75312.75599005506,0.0,1322911.7031663232,0.0,0.0,0.0,0.0,2983780.7378571746,0.0,850782.9230547558,519577.1302224613,1533.6883867817166,2759470.0079757445,13138.466860615275,27.31406901083544,0.0,994.5587351811956,2733263.5103496048,1976563.8220402007,67109.76215111392,78.00607097846009,0.0,36105.57745744162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5895156.126162377,0.0,12831903.896515071,0.0,0.0,0.0,0.0,94587.4815952502,0.0,38491.964989314205,12936.548052494856,0.0,722077.7963242594,21149.73715412749,2561838.7170080254,1081379.4332698504
2012,0.0,0.0,192941.2699397338,0.0,0.0,0.0,3691683.061352425,0.0,0.0,0.0,0.0,3.124168918720514,0.0,0.0,234073.86094580617,0.0,9512639.9781279,0.0,0.0,1658141.1452837628,3669262.5775668975,0.0,0.0,27994.748114955182,443236.900687991,0.0,269.60831533909897,359.563707322465,0.0,67.9303004027965,0.0,23840836.042900342,1854843.7502985687,959888.1535722284,0.0,8533811.062050784,0.0,0.0,6128508.201557047,1530.8356117824426,178827.81057847687,10.496770895073544,0.0,2.993743790356984,0.0,0.0,0.0,39.41426691333082,0.0,0.0,1572.3760265639048,59.008962558183065,1408.9085740414905,0.0,0.0,39902.58957503636,0.0,9974439.555562198,0.0,0.0,0.0,0.0,401610.8109767745,0.0,0.0,0.0,10116589.129293349,0.0,654535.1138447529,4573730.958310668,320731.2348479614,0.0,13322.274638088713,0.0,213728.6029919079,69440.557614792,13046.854295266869,0.0,162467.49960223786,0.0,1217545.9195039996,0.0,0.0,13868604.10100122,0.0,785.9417972354954,0.0,0.0,0.0,0.0,0.0,2970973.439861965,0.0,208451.24296645413,0.0,117457.35688552324,0.0,59903.7493810079,508.7934606365236,0.0,0.0,103511.0929878318,0.0,0.0,23.00315631656911,1339792.0523327377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1966017.4859060035,0.0,0.0,7481118.133318404,1382746.3977043745,0.0,0.0,93486.67775446048,0.0,0.0,0.0,4972998.419892093,2181.912544872728,2515.3527577699274,8966077.767699882,458.6693317044853,7504110.865727375,58521536.85733228,2687.3556706012096,0.0,0.0,14558.261548277556,0.0,0.0,0.0,18.03406822918012,1688.4075400552106,67487.90603894494,1096712.7434278934,20737.34039288835,5646050.403652615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,665648.9837463732,81.98794556822394,61964.75572504034,0.0,1367228.7863902373,0.0,0.0,0.0,0.0,2976000.8916485743,0.0,1028599.0816142656,541177.2743021235,1154.3455369639623,2815870.9826247967,20092.407493260805,28.76553539544565,0.0,1093.3961043155384,2700626.7292319005,2233885.1585625294,77879.49897670392,28.02139547885001,0.0,8426.320233129716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5726688.298346904,0.0,12545760.56927411,0.0,0.0,0.0,0.0,112440.37100363626,0.0,44601.21544095819,9990.211855386444,0.0,814030.9240822825,14492.98388310114,2952582.1936053,919084.8109016668
2013,0.0,0.0,201796.4701336889,0.0,0.0,0.0,3942481.866002724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214456.3445403655,0.0,8932235.42461332,0.0,0.0,1804126.403655805,3790942.1863569072,0.0,0.0,23436.69194667924,322997.1659673277,0.0,48.47720702441498,874.5618944789646,0.0,43.61099805396682,0.0,22648369.231870454,1863046.989913848,996666.0242632168,0.0,6711434.353805504,0.0,0.0,6451028.617503944,1077.312544025811,103772.4427415667,1.9900934927210296,0.0,56.62772540886568,0.0,0.0,0.0,2559.691728045977,0.0,0.0,797.165483892542,6.569127057944562,1015.3025762141656,0.0,0.0,24119.02282453849,0.0,10377227.094204202,0.0,0.0,0.0,0.0,396499.36008081,0.0,0.0,0.0,9726409.882452792,0.0,589669.4273390172,4464448.9656958105,357023.611256692,0.0,15553.61926003173,0.0,209376.8817277572,87127.34281203896,10864.087402734776,0.0,147113.60627153466,0.0,995688.5473562676,0.0,0.0,10890643.453593733,0.0,518.8593321107501,0.0,0.0,0.0,0.0,0.0,3134225.01072693,0.0,129308.8564463222,0.0,106258.4350883811,0.0,37931.20226068018,393.6791071848105,0.0,0.0,82847.38677430768,0.0,0.0,0.0,1407265.922790451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2234615.672079661,0.0,0.0,7786480.587371261,973086.726119451,0.0,0.0,119087.9598056866,0.0,0.0,0.0,4614689.752119424,1300.713145128523,1328.6056102024652,9197458.318994312,7910.376925775534,7581917.511181138,56835627.84053724,2487.537080424735,0.0,0.0,11488.130674874725,0.0,0.0,0.0,8.828651681080366,1427.654368632269,157221.67770123194,1639679.2278822626,19291.965223402032,4375999.692360159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,566554.8532056158,28.884157810356143,63999.39022081709,0.0,1469503.17106371,0.0,0.0,0.0,0.0,2926111.659772384,0.0,945697.91735798,656436.9431207015,1385.558402417406,2877683.3381065377,17604.472709930338,21.7005496449407,0.0,2344.0988750560527,2721062.250501831,2542938.74615879,66392.12946539649,4.006217316202266,0.0,1851.450750891544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6285402.367575725,0.0,11545497.669423614,0.0,0.0,0.0,0.0,168249.61092949173,0.0,37735.66678596763,6013.773928710392,0.0,747668.9891574132,30235.609115716343,3490820.5467160325,1340507.0719362174
2014,0.0,0.0,291268.8126496813,0.0,0.0,0.0,4237451.052444533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418299.0789379017,0.0,8409385.593061494,0.0,0.0,1948971.592020812,3973531.179179982,0.0,0.0,29800.99731024916,282271.636101826,0.0,92.79382671084264,2479.1365826738306,0.0,41.4258195476113,0.0,22247530.00888265,1812850.519741982,993351.2331763651,0.0,6121167.05352467,0.0,0.0,6655495.004608459,54.89040710188592,82091.68339084799,1.021368280005461,0.0,70.9303163019699,0.0,0.0,0.0,21604.43520483237,0.0,0.0,775.3377237464283,0.0,660.7278108596142,0.0,0.0,52445.22585896528,0.0,5822770.740146753,0.0,0.0,0.0,0.0,389027.1560236453,0.0,0.0,0.0,9088980.733140158,0.0,384174.8290973032,4370061.620342313,369972.43918841664,0.0,21112.726204803035,0.0,186864.1007738489,37512.6770955996,7463.349191491571,0.0,94348.28256084672,0.0,735196.6615921061,0.0,0.0,11271323.601101734,0.0,375.42096289004206,0.0,0.0,0.0,0.0,0.0,3198568.3833576483,0.0,197845.12318239087,0.0,4339.363288562721,0.0,28439.537850344528,557.4817635728982,0.0,0.0,102564.20577427004,0.0,0.0,0.0,1538172.335582913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2432396.4231336364,0.0,0.0,7736011.682142239,559957.7757760193,0.0,0.0,251744.4800695628,0.0,0.0,0.0,4290609.078570801,1690.7826365704789,750.759568498449,9195968.989204133,25787.049896128283,7739096.895573987,56596793.27491111,2432.205849651441,0.0,0.0,5726.809400961609,0.0,0.0,0.0,12.258718974178976,1933.5746482723423,210700.0396755337,1510573.1191252137,16134.70418244901,3856676.932063913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549263.353690318,50.979501185964175,39472.20698552908,0.0,1651461.9504901187,0.0,0.0,0.0,0.0,2887557.43381306,0.0,600880.4772146237,787343.4390483187,811.5057404369014,2818489.762614594,3460.778466435844,20.3789552058451,0.0,888.1276592249113,2857818.4496588088,2621979.700801747,65308.15466355663,2.004822993545325,0.0,617.4259790171501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7054731.845201295,0.0,10862620.123095091,0.0,0.0,0.0,0.0,202737.48777934883,0.0,35198.03334694935,2554.8536869416635,0.0,874191.7926052889,29212.81873545836,3709526.638225804,1781484.1266523916
2015,0.0,0.0,412089.2314980421,0.0,0.0,0.0,4697221.538344169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293658.09064946906,0.0,8097923.378387812,0.0,0.0,2193472.707834458,4338959.513195067,0.0,0.0,18440.849162247792,330170.5250655279,0.0,123.05489901723666,564.7672676585564,0.0,20.73085691665041,0.0,23123433.20011748,1716215.2954811708,1005599.1366853976,0.0,5804697.581691613,0.0,0.0,6865239.9736118615,53.43146549055663,112409.86524356795,0.0,0.0,18.443945558297727,0.0,0.0,0.0,21153.044986696845,0.0,0.0,1002.4755881492088,0.0,1594.6263395539308,0.0,0.0,32053.88214897257,0.0,5474714.746159008,0.0,0.0,0.0,0.0,384785.8097807144,0.0,0.0,0.0,8239744.214683664,0.0,532504.8635744563,4321154.958801937,377383.9433253429,0.0,14420.817716601738,0.0,161645.6396905633,33612.0158553621,7766.521025689034,0.0,93505.55293857308,0.0,771653.0500531159,0.0,0.0,12029163.440572822,0.0,166.9221441221684,0.0,0.0,0.0,0.0,0.0,3190602.872182681,0.0,197699.2331176925,0.0,3758.7005860284135,0.0,18425.808265880507,626.0744761427053,0.0,0.0,72189.45739238517,0.0,0.0,0.0,1630584.9186123624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2452090.644600661,0.0,0.0,7278627.678561895,435767.6884304406,0.0,0.0,325338.263757572,0.0,0.0,0.0,4050637.244845983,1427.5128377295257,361.4212941725944,9260095.880487422,15152.871666114896,7920740.922681122,57523176.91964411,4988.544259389117,0.0,0.0,6284.8327059909325,0.0,0.0,0.0,16.854141009924795,1051.2378547143296,160155.28216716446,1040945.420914212,27487.907251945384,3454793.65324557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586419.4590796878,82.94837406071689,51350.315208364846,0.0,1849767.6723163887,0.0,0.0,0.0,0.0,2892756.64137457,0.0,979409.1007080764,968063.29824712,249.84970943197183,2763741.9996637465,3685.452085075257,17.506788142684155,0.0,745.9149529140115,2983050.01493608,2605008.136050933,14678.35497241501,0.0,0.0,121.727020269032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7111337.136833839,0.0,9862732.35691962,0.0,0.0,0.0,0.0,444837.23004123993,0.0,20781.011402699434,1017.2935905256056,0.0,831113.024362021,11573.44916784,3629337.639480955,1745733.7490445976
2016,0.0,0.0,653815.4078041697,0.0,0.0,0.0,5324293.849117717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207660.7727118445,0.0,7431885.501657085,0.0,0.0,2587733.5135905505,4826406.151205796,0.0,0.0,14598.673446517085,303199.42518991214,0.0,43.08094083066741,1289.5445029892066,0.0,9.276261247460026,0.0,24466283.16368505,1667082.733144928,1057192.705564598,0.0,6009439.642663588,0.0,0.0,7040152.811031404,1.231181462882776,164668.90775772737,4.000223028200195,0.0,125.51153717049876,0.0,0.0,0.0,30380.109766444748,0.0,0.0,834.0116666486281,0.0,3075.050374251476,0.0,0.0,40605.60228834296,0.0,4101828.988879705,0.0,0.0,0.0,0.0,382817.5813200518,0.0,0.0,0.0,7190398.849945253,0.0,336897.6748825334,4223635.266143123,368145.5767421344,0.0,14222.880490477875,0.0,139389.03791018444,37122.30252699663,9039.16860433378,0.0,101398.19206983002,0.0,708968.1349108666,0.0,0.0,12099033.674277415,0.0,93.9436623583917,0.0,0.0,0.0,0.0,0.0,3048548.280120288,0.0,131671.58280773647,0.0,2876.784355477056,0.0,13820.942010265848,598.6752700636656,0.0,0.0,31354.92457586915,0.0,0.0,0.0,1823514.309686052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2372371.886292443,0.0,0.0,6733545.026240898,260167.97561835643,0.0,0.0,419822.6196372188,0.0,0.0,0.0,3898384.018320449,1488.660005941899,381.1937125379182,9324877.617644724,33226.697787048804,7890623.44040206,59447556.53639598,12914.869889880234,0.0,0.0,4276.142882786035,0.0,0.0,0.0,19.74522142189593,1507.2108721986915,140497.09271169183,1422901.4402364057,17734.815417731796,3999816.4406986497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,685359.2142506108,271.8019704423787,109506.16907844284,0.0,2275524.875779789,0.0,0.0,0.0,0.0,2966464.881003892,0.0,698454.4949648218,1001020.9454102695,166.77416696258817,2679572.9758052747,3933.366112754644,20.26604043386716,0.0,558.7895648025401,3114821.0621371283,2427946.3894067607,13511.74725035263,0.0,0.0,124.26231656616262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6823523.33386419,0.0,10626336.453465983,0.0,0.0,0.0,0.0,646152.8021066135,0.0,9323.80119843872,4134.257737870447,0.0,1114746.8797209256,12564.50274461476,3510165.223669192,1295565.3319506086
2017,0.0,0.0,770026.2893684843,0.0,0.0,0.0,6213186.572760521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219083.1356835895,0.0,7299357.380792847,0.0,0.0,2852422.2004135214,5001892.676239474,0.0,0.0,13359.433304291942,461813.5915381626,0.0,32.36695032135309,3660.9737888804375,0.0,16.515364282154792,0.0,25720691.21896483,1667976.6856969516,1156474.7834317926,0.0,6369192.381988971,0.0,0.0,7101969.645664299,0.0,107367.22080685696,12.001285127224874,0.0,1063.416788802091,0.0,0.0,0.0,33057.15919120215,0.0,0.0,619.0103314286955,0.0,3953.320172872217,0.0,0.0,54490.66781534782,0.0,3656856.165848894,0.0,0.0,0.0,0.0,389041.8741602195,0.0,0.0,0.0,6221227.962761815,0.0,169271.2554636088,4305412.915460218,351364.4393044075,0.0,11836.117671441829,0.0,122596.8515862051,52266.67071232894,2981.56683433677,0.0,103411.92842314416,0.0,862137.3316970464,0.0,0.0,9140976.215335883,0.0,71.02570720684463,0.0,0.0,0.0,0.0,0.0,2992753.869529146,0.0,243243.36943257976,0.0,7624.1281851376925,0.0,12912.73279822829,431.16148439730745,0.0,0.0,17423.92554756572,0.0,0.0,0.0,1999309.856509392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2357078.170955139,0.0,0.0,6155496.941829896,204371.98156561083,0.0,0.0,315720.7565259457,0.0,0.0,0.0,3862992.39102802,2051.719254984204,160.20335247447886,9215698.782127704,91686.94217781858,7717880.013598326,62060701.79666481,22843.343858280667,0.0,0.0,4374.971577461242,0.0,0.0,0.0,26.59041568468527,1291.750746557116,128322.81722928192,1477184.5568991343,18013.811747314197,4471430.408002575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797450.6015658076,176.75377493534,102205.3134561822,0.0,2346246.72342487,0.0,0.0,0.0,0.0,2950609.11521278,0.0,764599.3774066907,1035283.906974833,55.43503251277091,2618558.416822072,3916.794809419066,0.0,0.0,1004.7036250222808,3264095.932116989,2124757.876205313,10493.074169604655,0.0,0.0,25.54957757690815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6623548.23985989,0.0,10650204.23401303,0.0,0.0,0.0,0.0,1123253.038500543,0.0,10545.5347128687,2322.2677308531106,0.0,1561132.378121643,66437.71417930095,3259391.722037432,1921566.1451289773
2018,0.0,0.0,614665.1455377722,0.0,0.0,0.0,6829859.07774239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82163.65201320013,0.0,7492681.405370509,0.0,0.0,3388363.475110481,5015071.678381567,0.0,0.0,16594.369158744077,498119.9455683189,0.0,17.20117127405223,1063.738196930001,0.0,6.005067859453274,0.0,27020308.416888256,1664631.549351514,1228593.9418481104,0.0,6872786.963569038,0.0,0.0,7211849.837717482,0.0,128258.37494843623,69.99064638070284,0.0,5.0240967523719045,0.0,0.0,0.0,55680.5285054069,0.0,0.0,791.744839236334,0.0,4872.6746167258325,0.0,0.0,46793.45218121652,0.0,2769541.02441865,0.0,0.0,0.0,0.0,394932.8761543429,0.0,0.0,0.0,5543576.000923833,0.0,181589.44763125115,4437856.064121254,332051.96919138764,0.0,8849.33696342114,0.0,126061.62526036034,61939.022989951554,1518.501004653897,0.0,61530.19588087692,0.0,782704.9978551154,0.0,0.0,6776219.242822271,0.0,23.0839819070078,0.0,0.0,0.0,0.0,0.0,2891809.999188069,0.0,204476.226305249,0.0,32376.77091603121,0.0,11070.08852248642,492.2114662267854,0.0,0.0,18929.82159846999,0.0,0.0,0.0,2031978.5022481936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2342799.420850192,0.0,0.0,5911427.789022479,184560.7311893472,0.0,0.0,332264.88577150344,0.0,0.0,0.0,3811422.935277188,2202.964488226231,0.0,9179138.415521862,53227.41848635186,7595252.049461879,64239735.01521098,35189.640346041946,0.0,0.0,3263.4696522600343,0.0,0.0,0.0,35.36241874446209,12957.760734801406,115071.11490637022,1594428.112548447,13306.848039379232,4133381.1419151095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,806743.9863148949,193.85156843868128,117510.66091240276,0.0,2681429.3428728087,0.0,0.0,0.0,0.0,2985607.20011453,0.0,978893.3326021648,1077301.162672011,81.56982444534063,2481137.9221378425,4976.873133024073,0.0,0.0,1630.679317213742,3485335.9457483995,1961905.377731635,7643.855018515174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6431810.5443122685,0.0,10292668.906298954,0.0,0.0,0.0,0.0,1195982.8336363258,0.0,7646.395895019722,1225.4081783434392,0.0,1955788.0433940785,29746.1388573546,3259532.9139863034,1095118.876514121
2019,0.0,0.0,441855.02700476575,0.0,0.0,0.0,7447060.30480627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124711.76460799488,0.0,7696754.30223588,0.0,0.0,3655968.042799946,5099511.935442137,0.0,0.0,24482.336708981013,499662.7998998345,0.0,6.7304183793286985,346.57477442038686,0.0,0.0,0.0,27915734.257123694,1667804.2551503156,1225530.5548124618,0.0,7326756.667579356,0.0,0.0,7267548.790801547,0.0,162912.94834794625,99.99583922632826,0.0,0.6644834776608629,0.0,0.0,0.0,108002.6160215514,0.0,0.0,2437.697833402366,0.0,5495.83093236298,0.0,0.0,94734.4912940167,0.0,2301409.8411592,0.0,0.0,0.0,0.0,401828.0653353261,0.0,0.0,0.0,5495584.888949836,0.0,107567.92455040998,4361073.406027135,318959.6439985337,0.0,6832.917939418976,0.0,147503.28018587056,87078.82301675537,858.6202907314936,0.0,72190.7996762015,0.0,935513.0169566096,0.0,0.0,5504742.577463577,0.0,82.95046658204522,0.0,0.0,0.0,0.0,0.0,2846782.4896088005,0.0,112170.17954561667,0.0,36464.97505806153,0.0,5911.450954676717,473.1046105601401,0.0,0.0,14581.349577762376,0.0,0.0,0.0,2026389.1632266208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2430802.956735507,0.0,0.0,5836340.907240262,148796.12103605596,0.0,0.0,229817.9812678712,0.0,0.0,0.0,3816056.6489030896,1864.2138617957828,0.0,9175440.105593633,33826.3239403681,7469463.949351425,66394919.98611953,29755.36620448753,0.0,0.0,863.8874814416222,0.0,0.0,0.0,50.4758805765012,2368.0823074553814,61834.61608910479,1492065.6606780223,16631.41327302394,4291834.186105844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674003.4835219743,122.86175591756172,150304.37338378243,0.0,3113406.517259134,0.0,0.0,0.0,0.0,2958653.5697484007,0.0,646293.1060958531,1228157.7505434435,325.856656025645,2681852.8239805605,4541.439241451,0.0,0.0,581.8946596501028,3526129.82284511,1912400.268225702,6131.334660148636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6565078.531442904,0.0,10588100.300587945,0.0,0.0,0.0,0.0,1081699.848931408,0.0,7983.538917159004,1129.172018933256,0.0,2032586.6616965684,9620.995816366169,3261256.6794107934,1244942.0718186814
2020,0.0,0.0,258160.9440119509,0.0,0.0,0.0,7605824.899213838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47494.65409464287,0.0,8373005.141971087,0.0,0.0,3851921.558595681,4956113.3799502365,0.0,0.0,29364.148036499173,526066.3145185256,0.0,59.68018591890993,1792.5743452086087,0.0,0.0,0.0,26640256.67212168,1646082.489581349,1199203.7573210185,0.0,7535444.099327638,0.0,0.0,7703263.252210648,0.0,170332.33758667763,107.0079523051683,0.0,0.0,0.0,0.0,0.0,160013.76825283555,0.0,0.0,1716.291558557586,0.0,6864.868203640174,0.0,0.0,74874.9437291645,0.0,3949033.146328716,0.0,0.0,0.0,0.0,411004.533078193,0.0,0.0,0.0,5593782.944177947,0.0,152568.8828360967,4356409.78858445,323822.46987696266,0.0,3383.9226914835926,0.0,190391.0417496244,72078.5467005759,2002.4992545404384,0.0,138283.4486975213,0.0,916007.7865062178,0.0,0.0,3174059.621345827,0.0,172.80166525589368,0.0,0.0,0.0,0.0,0.0,3073408.921832354,0.0,56622.9763749718,0.0,9479.45825324781,0.0,6011.088874530703,349.69812149379874,0.0,0.0,7680.42607968018,0.0,0.0,0.0,1990281.2512469727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2585144.074625404,0.0,0.0,6591124.840890766,153702.33429264295,0.0,0.0,246588.1498544292,0.0,0.0,0.0,4191057.498953382,1004.732836504134,0.0,9701699.20848482,21645.94699595657,7679885.067291431,70747499.86915338,55947.3614097432,0.0,0.0,517.032661195522,0.0,0.0,0.0,74.13198948783767,4331.7403566545945,47105.29138734184,1906617.9329579903,17075.24046135358,3863967.8858865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510877.0125698,204.7508968066441,161351.6562219855,0.0,3313086.544789739,0.0,0.0,0.0,0.0,2911439.861203812,0.0,801481.7098917089,1184869.3341493262,541.9702284200138,2597327.43229345,3221.5535877113584,0.0,0.0,558.6585338812633,3525293.073185021,1988440.3027116656,5807.722564072627,0.0,0.0,4.658943969700506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7040278.327189032,0.0,10001599.546779534,0.0,0.0,0.0,0.0,612287.2618021303,0.0,3488.4325145216385,971.793185881962,0.0,2126354.824113622,14393.836402051567,3384577.1643517595,1515632.342476352
