Year,AD,AE,AF,AG,AL,AM,AO,AR,AS,AT,AU,AZ,BA,BB,BD,BE,BF,BG,BH,BI,BJ,BM,BN,BO,BR,BS,BT,BW,BY,BZ,CA,CD,CF,CG,CH,CI,CK,CL,CM,CN,CO,CR,CU,CV,CY,CZ,DE,DJ,DK,DM,DO,DZ,EC,EE,EG,ER,ES,ET,FI,FJ,FM,FR,GA,GB,GD,GE,GH,GL,GM,GN,GQ,GR,GT,GU,GW,GY,HN,HR,HT,HU,ID,IE,IL,IN,IQ,IR,IS,IT,JM,JO,JP,KE,KG,KH,KI,KM,KN,KP,KR,KW,KZ,LA,LB,LC,LK,LR,LS,LT,LU,LV,LY,MA,MC,MD,ME,MG,MH,MK,ML,MM,MN,MP,MR,MT,MU,MV,MW,MX,MY,MZ,,NE,NG,NI,NL,NO,NP,NR,NU,NZ,OM,PA,PE,PG,PH,PK,PL,PR,PS,PT,PW,PY,QA,RO,RS,RU,RW,SA,SB,SC,SD,SE,SG,SI,SK,SL,SM,SN,SO,SR,SS,ST,SV,SY,SZ,TD,TG,TH,TJ,TK,TL,TM,TN,TO,TR,TT,TV,TW,TZ,UA,UG,US,UY,UZ,VC,VE,VI,VN,VU,WS,YE,ZA,ZM,ZW
2000,0.0,0.0,323.049603362583,0.0,0.0,0.4964306309673112,11683.485150581888,6.482544395954833,0.0,0.0,0.0,1.5092919484195972,0.0,0.0,9774.990819127956,0.0,32564.343803194057,0.0,0.0,15067.779167315375,7450.059396098682,0.0,0.0,42.25094964589284,2269.531063843832,0.0,109.9949242670076,31.97191275923076,0.0,0.1152176355290561,0.0,96012.61513837408,4180.791362930477,3084.8947874780256,0.0,29092.13501467697,0.0,0.0,24713.2575909888,22.411475335622377,821.0767913232431,0.3919658199605957,0.0,1.3488780879659623,0.0,0.0,0.0,19.90608058834816,0.0,0.0,19.907957530509304,0.2138691865390297,979.9479899484716,0.0,0.0,157.16459102675393,0.0,10551.441986185337,0.0,0.0,0.0,6.978646616044396,893.2249427876658,0.0,0.0,1.1331573528785754,22544.15396055318,0.0,844.0980415391434,11127.187039805469,977.7812880154326,0.0,96.5261079988571,0.0,1360.6385208363854,165.472422878447,11.15535817818021,0.0,1554.5853261184766,0.0,1189.8044848693066,0.0,0.0,61322.00941375901,4.761575217003863,10.967351906835834,0.0,0.0,0.0,0.0,0.0,14283.479336551767,1.115456705632052,1444.0639410967715,0.0,183.84997145814685,0.0,5.262151095321491,6.745114449899765,0.0,0.0,369.55527706359646,0.0,0.0,595.4255072030054,6055.570677037476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6377.509018533388,0.0,0.0,20581.902238629114,2344.2285264943216,0.0,0.0,1046.012474605617,0.0,0.0,0.0,18145.197890748263,6.6576753471876,39.76681737171619,31885.576771204105,231.116570837012,19649.548931004392,194649.1179421417,9.538127382702449,0.0,0.0,36.189690684987205,0.0,0.0,0.0,0.0170332683407077,0.7712892038208788,189.04264059831945,1564.2895462921338,181.9607009119738,6504.663974215977,0.0,0.0,0.0,0.0,0.0,0.6015338831987889,0.0,0.0,0.0,0.0,9167.141860588456,21.34923192218657,275.58833163719925,0.0,5349.820134454909,0.0,0.0,0.0,0.0,11773.250042985905,0.0,16721.93169776846,5202.949041737131,89.99906348975873,5482.676711294856,168.93902834327565,1.0708774503735503,0.040238491525729,64.58133979802355,7056.152573594839,4846.105660025973,303.27176734047976,107.42190005332984,0.0,38.62267815268047,0.8587872682237049,0.0,0.0,9.413113201241366,0.0,0.0,0.0,39909.196390888006,0.0,53568.6969411722,0.0,0.0,4.531049861455222,0.0,54.108823805393904,0.0,1152.4718308013328,32.35141750111239,0.0,5371.758219588144,21.47994854954321,9054.692296217205,4653.493553620902
2001,0.0,0.0,274.30869173235226,0.0,0.0,0.469178867777956,12670.649098214988,6.263214118160039,0.0,0.0,0.0,1.3879600540059511,0.0,0.0,10518.250892108632,0.0,35585.68675474614,0.0,0.0,14880.382507389806,8806.36163029178,0.0,0.0,10.295957165172338,1195.6714935590164,0.0,123.33182856437476,20.23338878312249,0.0,0.0282841297597765,0.0,97287.46507788858,4382.042688605973,3140.4790955472395,0.0,31856.9261453212,0.0,0.0,27044.54149414104,27.120279071193973,1409.9949104577756,0.3890299647751666,0.0,0.843918739772212,0.0,0.0,0.0,17.4206140831553,0.0,0.0,14.66373584809791,0.1296905571922282,697.444400624492,0.0,0.0,473.0896387721911,0.0,19585.15634057118,0.0,0.0,0.0,7.76916012025617,921.9726020957152,0.0,0.0,1.0646588805929684,23917.85183240817,0.0,1130.5615189575396,12145.45789474721,970.018620878952,0.0,63.996019999961575,0.0,1178.6840459512025,128.26231636359412,6.0522640088559685,0.0,898.4111716422486,0.0,1041.598692858506,0.0,0.0,53295.27261168516,4.549202423234907,8.06115298666981,0.0,0.0,0.0,0.0,0.0,16329.658476211544,1.0101287884964956,927.9356461476204,0.0,220.49244602686724,0.0,5.073687360656081,6.08537422845069,0.0,0.0,185.6154895653677,0.0,0.0,126.66773354042006,6430.683124395973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7344.25744018305,0.0,0.0,21358.15519465397,3445.5267334198165,0.0,0.0,877.6500502733046,0.0,0.0,0.0,17433.583632869864,6.24910325303726,41.1168544537451,32891.155094047324,439.4382365373196,19776.76797552649,203490.83749627892,7.249508686689345,0.0,0.0,39.49471149291616,0.0,0.0,0.0,0.0061618883700864,0.5819765734377748,124.47292488813493,1824.015531283136,132.7052121830129,5700.131174686901,0.0,0.0,0.0,2.4584473616505718,0.0,0.5867027196699557,0.0,0.0,0.0,0.0,8930.223760332352,6.357540188173027,314.3151132168236,0.0,5266.918068883539,0.0,0.0,0.0,0.0,12317.530269503468,0.0,5345.953830236256,5310.3797664923,111.1944180758397,5695.132731447699,154.7125088988497,0.9858313652058917,0.5808699141491053,39.96013812747346,6705.041687788972,5120.977433315274,234.7398492117148,123.2216883955886,0.0,59.44193214025582,0.8088668099399936,0.0,0.0,8.61288307000103,0.0,0.0,0.0,40359.10278969736,0.0,55191.14361811477,0.0,0.0,4.341091070488838,0.0,24.23658607937314,0.0,1111.7062175883304,27.527148154520653,0.0,5518.083788979449,324.49357805901684,9819.736002242857,3943.383008625626
2002,0.0,0.0,3447.5527778828373,0.0,0.0,0.4501973852361439,13407.227344208672,6.0118757415187005,0.0,0.0,0.0,1.330329119431669,0.0,0.0,10894.267755106885,0.0,38230.79431316789,0.0,0.0,15176.87352083974,9915.585848047982,0.0,0.0,8.225520913605141,828.7011960823643,0.0,123.56981412066986,11.525765303477954,0.0,0.0,0.0,97490.91684346224,4808.362608474293,2925.7782023871664,0.0,33966.19724755912,0.0,0.0,29964.328702888703,47.34759450757371,974.9666510517696,0.3638540772931453,0.0,0.5431111941223197,0.0,0.0,0.0,19.625435062135832,0.0,0.0,15.01499717490676,0.1113189606114113,373.76498624564215,0.0,0.0,109.507986275743,0.0,20640.112334613477,0.0,0.0,0.0,9.549404372933836,891.1535413322779,0.0,0.0,1.0683571842156263,25378.01683274068,0.0,1244.028464524145,12692.944444479492,959.4452406994924,0.0,50.82977642506168,0.0,984.755655343469,89.02516836462364,3.368726011040299,0.0,1048.988607927565,0.0,1366.081277687589,0.0,0.0,48218.90130117226,4.363161680553432,22.493750378648727,0.0,0.0,0.0,0.0,0.0,15654.588088954744,0.9881290822316,970.7606728312952,0.0,212.22983627906788,0.0,4.878166754711021,5.660862588280321,0.0,0.0,187.451397947523,0.0,0.0,66.91264844878864,6632.0987490781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7813.1400152666865,0.0,0.0,23529.48959837073,4374.715621795306,0.0,0.0,697.7641923446552,0.0,0.0,0.0,16227.724145741417,5.37814766109039,44.10693351603969,32564.09372502728,341.765256018076,18796.15934756603,208749.91903339984,5.473740939553757,0.0,0.0,145.32804031676037,0.0,0.0,0.0,0.0214259727096872,4.0263046561798586,139.7228523029716,1839.1494875657888,205.40617149872716,5027.063194042175,0.0,0.0,0.0,0.0,0.0,0.5773384666891616,0.0,0.0,0.0,0.0,7906.8236061286,5.56446821692624,331.641338049036,0.0,4415.529960094955,0.0,0.0,0.0,0.0,12636.271616146829,0.0,5588.410339679842,5095.617230755319,71.53239854554629,5490.606126889431,151.8674002920265,0.8935631683971396,0.1479379453138676,23.583038295585062,5859.770188970104,5942.9769158750905,179.28137204683543,85.07776087695252,0.0,170.2424868089578,0.7963859722719366,0.0,0.0,7.851079149662945,0.0,0.0,0.0,38407.294904160735,0.0,54364.7464580087,0.0,0.0,7.876921435310551,0.0,19.268377439547088,0.0,851.3284958307166,63.61954028989375,0.0,5188.954344384999,193.79729726393256,9583.382055704267,3659.704797562814
2003,0.0,0.0,2389.5399467224897,0.0,0.0,0.4349928875945336,15001.635000716627,5.639640909411094,0.0,0.0,0.0,1.2946480366458322,0.0,0.0,13279.774900403903,0.0,39839.10306451553,0.0,0.0,14741.129233406771,10958.634362357674,0.0,0.0,8.014162698879332,831.8131130650875,0.0,61.04970291931434,9.23271993998117,0.0,0.0,0.0,99220.49844361145,5242.776532280286,2983.1626762094224,0.0,36112.63800263782,0.0,0.0,32223.336754068638,37.25748574097754,774.2611744115482,0.3619272433775636,0.0,0.4344003404562308,0.0,0.0,1.141904648078147,121.41548559150009,0.0,0.0,14.311114017055544,0.0909989010001458,178.54859371417388,0.0,0.0,163.8980838452521,0.0,26418.35862888266,0.0,0.0,0.0,9.92453727738254,837.7125925308419,0.0,0.0,1.0073367981418784,27448.7061648742,0.0,1097.8698267754708,13161.754418086704,987.3066677408506,0.0,61.408725210049,0.0,787.9021782438849,90.63649159841744,2.630783227220351,0.0,886.5829855426545,0.0,1124.642199903135,0.0,0.0,44531.31365674888,4.232049283025542,59.48399399577569,0.0,0.0,0.0,0.0,0.0,16628.011824404006,0.93366568010473,1462.5010040228358,0.0,196.857665069074,0.0,4.705596919726877,5.350047339726884,0.0,0.0,190.8949594920088,0.0,0.0,20.68915072684027,6547.203969800455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8738.418968251937,0.0,0.0,24405.80663085824,5249.48806941967,0.0,0.0,829.5733379624683,0.0,0.0,0.0,14783.533017644098,5.310029959380958,24.310764186223206,31521.668037527317,334.34457368355305,18402.43369101545,217907.87501901705,5.84361053152358,0.0,0.0,90.73253067816012,0.0,0.0,0.0,0.0211039994544716,6.637928598319921,113.90188141077248,2237.3620928071487,148.7269661314665,5024.441867209323,0.0,0.0,0.0,0.0,0.0,0.5787178663125581,0.0,0.0,0.0,0.0,6464.283151459658,3.485551132656772,339.4874960898214,0.0,4099.476243731302,0.0,0.0,0.0,0.0,12542.11032463803,0.0,8323.942449099459,4933.664086894652,48.45162665228512,5441.277520818122,149.8369282435617,0.8825109427108105,0.0224491798213309,10.983834125278568,6126.510194288494,6457.950203111303,186.0789268948708,40.33868263226107,0.0,126.18454173152249,0.7620382858628809,0.0,0.0,7.134158542942323,0.0,0.0,0.0,34205.36791039075,0.0,53801.37588253157,0.0,0.0,4.036274812309056,0.0,36.77550409901934,0.0,817.7441195506605,98.1266661340307,0.0,4848.762660764322,163.35191495138625,8946.510291265899,3573.258428284043
2004,0.0,0.0,660.3946197293421,0.0,0.0,0.421376094662044,16486.56968743966,5.168665537151238,0.0,0.0,0.0,1.2517172564052803,0.0,0.0,14037.046494627484,0.0,39753.87517587266,0.0,0.0,13000.954614101724,12654.67754138706,0.0,0.0,5.440763483403984,875.6615511379546,0.0,34.327624673991146,7.960979696106194,0.0,0.0178538270859123,0.0,100062.00831164168,5559.870310773868,3043.2597587829314,0.0,37356.59535627874,0.0,0.0,33752.0213946467,41.087538668402566,460.5022793020596,0.3448588480046884,0.0,0.2770412612902873,0.0,0.0,0.0,11.226765611767387,0.0,0.0,19.20052470738221,0.0977439071791885,78.84947496146134,0.0,0.0,49.832962539617775,0.0,33418.599090188094,0.0,0.0,0.0,4.128051947979346,718.1880835731446,0.0,0.0,0.9934239951627848,27825.917950750416,0.0,739.8562433819186,14215.414411856402,953.8184821576524,0.0,18.183318134764797,0.0,596.6219837864041,72.97283770293555,3.531855760477169,0.0,529.7656477129864,0.0,3236.454000011028,0.0,0.0,52932.92493839144,4.03653369194443,10.083318523312094,0.0,0.0,0.0,0.0,0.0,15204.391788318855,0.867025568880701,1205.699615349211,0.0,320.8194921290922,0.0,4.5372032598222685,4.89908588817151,0.0,0.0,182.80367539156668,0.0,0.0,9.94021529730476,6055.852630245831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9786.387450443588,0.0,0.0,24696.4096489264,4778.801537118457,0.0,0.0,485.0120385344395,0.0,0.0,0.0,13382.464093023324,3.9982984447464345,23.603408063830223,29164.545409784696,458.8391795857044,19154.99567106153,219438.53729594863,5.075162860028584,0.0,0.0,53.21960583878859,0.0,0.0,0.0,0.0,8.236650779216248,98.2939571904352,2658.421373276566,134.46260854780553,3490.173965207573,0.0,0.0,0.0,0.0,0.0,0.6019531624276203,0.0,0.0,0.0,0.0,4668.807582583214,1.916007302051694,358.4488913784614,0.0,3738.277599320455,0.0,0.0,0.0,0.0,13058.584243043924,0.0,7170.321254670422,4385.98599685027,34.50068174207652,5443.9842707079415,137.55601107798685,0.8751635536205117,0.0109647160743611,20.35949523378252,5924.801404491817,7060.273246672688,137.71611009092936,26.94114087321348,0.0,403.01719470918295,0.7554148461201213,0.0,0.0,6.68475861406696,0.0,0.0,0.0,29262.63377889352,0.0,55105.6195039673,0.0,0.0,3.833086258995896,0.0,24.883560176969937,0.0,593.7783600913522,98.2229707041325,0.0,3770.9479333653503,155.10705489447437,7595.690228174273,3968.0387569884097
2005,0.0,0.0,435.5444297741175,0.0,0.0,0.4238970307901715,17058.64043067967,4.894112268626829,0.0,0.0,0.0,1.2291364849357032,0.0,0.0,8077.084192524167,0.0,38533.2711365836,0.0,0.0,11757.592556822785,13553.011168559622,0.0,0.0,8.66900889478578,972.1855629757736,0.0,28.090319943697125,3.8724812754734863,0.0,0.0820613590519559,0.0,101016.8882413358,5763.252462477117,2930.720299590665,0.0,36520.01903650849,0.0,0.0,33716.92335035305,37.8573155007882,315.55027195446814,0.3083121307118105,0.0,0.3786504147552251,0.0,0.0,0.0,21.574648976417823,0.0,0.0,25.693453431947592,0.0935598714038187,27.581122575320457,0.0,0.0,88.18251254700019,0.0,26125.078169498804,0.0,0.0,0.0,2.8250228511657407,636.9634109120688,0.0,0.0,0.8661603672491714,27322.00317959955,0.0,630.9430002311482,13923.968486448288,929.1837380738212,0.0,7.727705963110129,0.0,467.4211499777572,83.69753574671152,3.740351164250688,0.0,961.2944137454584,0.0,2894.8230322987824,0.0,0.0,58462.18801293241,3.855309236841233,25.85222631301438,0.0,0.0,0.0,0.0,0.0,12828.00820969905,0.8527105578163695,781.4825654057194,0.0,197.0858263654356,0.0,4.366636934801363,4.597665765938761,0.0,0.0,160.2148058053831,0.0,0.0,2.741163559320714,6181.2402785121885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11531.847869955416,0.0,0.0,25236.90459597521,4959.386838528356,0.0,0.0,470.1642546276406,0.0,0.0,0.0,13150.717226351164,3.0414961845072104,22.30583455153661,26693.115279314687,283.0549076890196,21773.645181838303,221361.00413501344,4.369588383371572,0.0,0.0,61.83716179027602,0.0,0.0,0.0,0.0,6.309546240958246,75.26508824042835,2864.2735908152754,144.1989821609294,4986.296083636476,0.0,0.0,0.0,0.0,0.0,0.5600035602915819,0.0,0.0,0.0,0.0,3456.2482706002056,1.2954554640851776,362.0373429144698,0.0,3854.3314487641887,0.0,0.0,0.0,0.0,12420.144912897362,0.0,7522.013114615587,4469.588082014902,30.289307301024262,5862.765093692119,107.24669329364345,0.8440984283538248,0.0,12.102360095866384,6439.325796514358,7376.56711868497,156.3213120172488,121.66548008340786,0.0,352.0391611342761,0.7582672196949706,0.0,0.0,6.196676116173188,0.0,0.0,0.0,26008.864759310876,0.0,51681.618567688216,0.0,0.0,3.818904128532189,0.0,31.34061380988358,0.0,471.8089314733412,67.63906281499072,0.0,3418.833818743807,81.54050353370096,6285.623399593728,3568.292359698421
2006,0.0,0.0,430.7840480502728,0.0,0.0,0.0,16338.843382277528,4.648661596583364,0.0,0.0,0.0,1.1437241933125502,0.0,0.0,4435.910167930195,0.0,37984.30658507226,0.0,0.0,10929.6410160161,13943.988550297285,0.0,0.0,14.165261379952057,869.037659810445,0.0,23.802408056952164,8.503568796599081,0.0,0.025153910586185,0.0,100651.27128476878,6028.518121025571,2745.309572927841,0.0,37544.584952861,0.0,0.0,32417.24877210216,31.367526203422013,312.0484653690324,0.3173689416217962,0.0,0.4502660289001334,0.0,0.0,0.0,65.29928637802043,0.0,0.0,23.094618854061117,0.0827021970527079,16.627612504231287,0.0,0.0,56.32250438487202,0.0,23179.71081043961,0.0,0.0,0.0,2.5011358090505107,615.1050075169951,0.0,0.0,0.8210695943044962,26623.9978659732,0.0,779.0357529635069,13655.864567160892,901.6285847148334,0.0,5.356767220946875,0.0,399.6120440847372,52.65303095527785,2.6003508245447464,0.0,1439.2536029857056,0.0,4269.466473985205,0.0,0.0,44871.76976948828,3.663655333058704,11.013086567746187,0.0,0.0,0.0,0.0,0.0,10443.028555539908,0.8277479518283519,1338.3899957864176,0.0,409.4952733679656,0.0,4.213887391855419,4.152036335378405,0.0,0.0,201.7644880215056,0.0,0.0,0.60841332530112,5770.479352747484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11507.794300486716,0.0,0.0,25477.00884028187,6056.05604020085,0.0,0.0,90.33133969310164,0.0,0.0,0.0,13089.353102194213,3.689382972879018,17.01227673574367,27114.712950807472,266.93071253417787,21711.34748632912,231906.0391719092,1.1738302309751008,0.0,0.0,85.09287259001178,0.0,0.0,0.0,0.0,0.5273191645594457,29.77487618054994,3222.8605044095248,170.53705901141478,4803.651887996387,0.0,0.0,0.0,0.0,0.0,0.532618936889806,0.0,0.0,0.0,0.0,2634.086812585724,1.3836301601513612,338.80748020185234,0.0,3724.150637444496,0.0,0.0,0.0,0.0,12235.453823195212,0.0,8335.239344221218,3771.1399538298633,10.614743202434818,5737.479900859103,39.118048271338125,0.8165240746582516,0.0,8.527716830360058,7307.5466008532385,7358.460257890613,156.9618064477992,53.7699358663823,0.0,405.8297959233034,0.723035895401695,0.0,0.0,5.844956524082503,0.0,0.0,0.0,22058.47069151809,0.0,48132.99292381176,0.0,0.0,3.615027516290456,0.0,40.2853256317782,0.0,587.3241541522405,59.60508517264674,0.0,3316.892804169356,115.83553900677651,5219.055778517626,4104.96225637907
2007,0.0,0.0,405.3218769012796,0.0,0.0,0.0,14951.426696198165,4.593432480969989,0.0,0.0,0.0,1.056880510483441,0.0,0.0,4880.28351096011,0.0,38135.78749405555,0.0,0.0,9552.418760115312,14430.37733572544,0.0,0.0,14.435798138470911,629.0432128636281,0.0,9.862227656738163,7.377092178003803,0.0,0.0,0.0,101677.23541375798,6071.278550143208,2522.315478614591,0.0,38605.26662304787,0.0,0.0,31579.218588430685,18.74350735197972,350.8032414660259,0.2701503028325986,0.0,0.0895924754203573,0.0,0.0,0.0,12.003945381339674,0.0,0.0,19.563307490226308,0.0889445259444226,13.140067046969492,0.0,0.0,83.38343045288356,0.0,19095.02590057936,0.0,0.0,0.0,1.0717811304798888,597.816054021486,0.0,0.0,0.7743523977936131,28469.56071233063,0.0,772.7652179864658,14040.881609905187,916.7924427252292,0.0,1.3053024538075697,0.0,442.1021943209485,24.680820606087668,2.576599433486079,0.0,1279.9740831834793,0.0,3350.2138435179995,0.0,0.0,42649.785661823946,3.482590090359676,12.210228413054566,0.0,0.0,0.0,0.0,0.0,8569.92986924673,0.7593330105302688,760.8072807873243,0.0,191.44567229331432,0.0,4.069941216267431,3.962346859635435,0.0,0.0,200.35664843365896,0.0,0.0,0.2979220554691112,5589.713598361561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10158.880151095897,0.0,0.0,24633.24907767425,7881.269172319037,0.0,0.0,452.8966371189265,0.0,0.0,0.0,13112.078061118937,2.774340079216288,15.88664040966094,26627.58154113249,107.51312990621976,23309.43282377721,240157.51822984096,0.3722324212686242,0.0,0.0,83.59660535989826,0.0,0.0,0.0,0.0033818830855591,0.3770947278475686,23.897452247572133,2877.8475123896264,215.1548784512752,5168.485956997918,0.0,0.0,0.0,0.0,0.0,0.519005005861208,0.0,0.0,0.0,0.0,2632.4264130633424,2.345370959945711,371.5608398305515,0.0,3275.3183145687717,0.0,0.0,0.0,0.0,12652.59758248111,0.0,7459.900951274922,3207.865775293426,4.023317815009015,5653.725968134832,18.879731852299965,0.7527613319206432,0.0,14.184478476909272,7723.073048032487,7298.1626766751215,182.4801476812416,23.2333327843473,0.0,394.65183205987256,0.0,0.0,0.0,5.532954335763012,0.0,0.0,0.0,17383.38220266333,0.0,45380.79831090944,0.0,0.0,3.462277932298062,0.0,45.29833519307807,0.0,400.0645557721081,42.19651394398796,0.0,3624.916021356708,54.14966989949463,4904.821103139268,7838.663954672339
2008,0.0,0.0,243.88160868408983,0.0,0.0,0.0,12764.418342109857,4.286200739766755,0.0,0.0,0.0,0.9944905614277422,0.0,0.0,8083.691557906484,0.0,40390.379241874194,0.0,0.0,8365.746026671637,14462.12114640479,0.0,0.0,6.991251828601821,346.9785173858526,0.0,4.289184420308745,11.390575440384051,0.0,0.0,0.0,99820.37252919497,5868.904692776846,2312.736076005441,0.0,39690.09456189919,0.0,0.0,29034.873117426883,13.088105716688156,134.95971398750365,0.2783594937084085,0.0,0.1694093234140597,0.0,0.0,0.0,5.909468234493854,0.0,0.0,15.58700378205153,0.0278122550495119,3.803820818240616,0.0,0.0,52.813973499314855,0.0,13758.802138566796,0.0,0.0,0.0,0.0,703.3524953621907,0.0,0.0,0.8010436020274998,30139.422231682103,0.0,1100.5836143877557,14420.199650461462,927.8997232781109,0.0,0.3720888831571464,0.0,499.412867544587,32.102364810171544,1.85517872867324,0.0,1639.5908153781834,0.0,3143.971591331394,0.0,0.0,46122.62151290982,3.3097074204239343,9.10133109325481,0.0,0.0,0.0,0.0,0.0,7310.0884640610275,0.7166792127190608,795.5143964025236,0.0,160.17731040458258,0.0,3.9321839649550743,3.714953265197309,0.0,0.0,225.36781586082955,0.0,0.0,0.8329172146595115,5434.574512430441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8372.255878307098,0.0,0.0,25395.02740209481,10254.149397806525,0.0,0.0,691.0991689215706,0.0,0.0,0.0,13276.064885186046,2.9628785532166204,20.890615879027347,23935.96677013383,34.5441926268067,25489.518065612123,254868.10392848085,0.2135710161022566,0.0,0.0,48.71871089190073,0.0,0.0,0.0,0.0046565277941363,0.0317133693775565,17.90469363273016,3159.964953666684,132.45282644162202,4003.243053506235,0.0,0.0,0.0,0.0,0.0,0.5208824565006397,0.0,0.0,0.0,0.0,3246.494515048817,0.1956866785497036,438.902132545655,0.0,2662.583482495608,0.0,0.0,0.0,0.0,13802.00271748706,0.0,6596.073443691153,2136.027562047589,7.209525459505065,5582.725775884973,45.58657402981196,0.6958958207579485,0.0,12.370014729954084,7788.880196704075,6828.832071810287,141.6379018315617,14.367965374915538,0.0,477.6315061245976,0.0,0.0,0.0,5.2743979889309776,0.0,0.0,0.0,15068.307891675197,0.0,42861.944089812416,0.0,0.0,3.232349231935536,0.0,28.60485926115644,0.0,298.59480715104985,34.015668301245775,0.0,2532.2619805716768,59.809949683961406,4194.719225825869,5558.252858566199
2009,0.0,0.0,234.84133900817952,0.0,0.0,0.0,10572.769110647208,4.088478614209595,0.0,0.0,0.0,0.9470701510817452,0.0,0.0,5200.08587467829,0.0,41403.2635574053,0.0,0.0,7830.056708546307,13826.69071884883,0.0,0.0,6.346234945919529,339.5448561019785,0.0,14.844582043186408,11.190579260084052,0.0,0.0025510233100983,0.0,94916.75590888216,5724.052907551268,2188.014134024937,0.0,40245.77664888909,0.0,0.0,26442.01428433965,8.387089884972097,136.79108603469732,0.261131614289717,0.0,0.4074431801870021,0.0,0.0,0.0,55.75648637023841,0.0,0.0,15.937852390981936,0.0254127568426417,5.171514616006872,0.0,0.0,54.90431849816261,0.0,17486.059597892734,0.0,0.0,0.0,2.803691844506776,817.3168533547323,0.0,0.0,0.7367827090409924,31394.2867415309,0.0,1037.556121890128,14613.407995589683,832.6570994235694,1.203799573272046,0.5292479060451106,0.0,552.7072209642157,43.7067222487408,4.441307185688753,0.0,2126.824060224088,0.0,4029.543505917044,0.0,0.0,52862.92210409196,0.0,2.157606858022365,0.0,0.0,0.0,0.0,0.0,5908.120513456905,0.6626581496196491,966.4837492189192,0.0,362.3212715952197,0.0,3.797771939760037,3.5271572660630777,0.0,0.0,169.68161109874208,0.0,0.0,0.4070427205070328,5064.359686169155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7097.215354178117,0.0,0.0,25475.181995734107,9176.21873188825,0.0,0.0,342.79680465411866,0.0,0.0,0.0,12474.292674244483,3.0370430977124587,12.863158956926853,25175.877515456883,15.2597336291341,27462.53815286176,252829.7759463368,0.3382495326147465,0.0,0.0,39.72137340352765,0.0,0.0,0.0,0.0,0.0267779468392879,14.683579323989305,3631.99060392275,294.7599391815834,6934.378815032778,0.0,0.0,0.0,0.0,0.0,0.5185909763089486,0.0,0.0,0.0,0.0,3645.5824073232334,0.2278397031437818,351.4566431574042,0.0,2356.860153889442,0.0,0.0,0.0,0.0,13775.345904170836,0.0,4517.090962777589,1322.096180066544,5.894454967019607,5256.353057616078,43.29788347287669,0.6833723329076035,0.0,12.776330266153575,7898.633980097865,6401.645970500464,131.49476363073862,0.010545858763225,0.0,357.61605689492654,0.0,0.0,0.0,5.220754680000556,0.0,0.0,0.0,16510.495269503095,0.0,38580.35266794304,0.0,0.0,0.0,0.0,43.76655615897284,0.0,298.51298931212466,40.56593002071831,0.0,3214.487802322901,42.432103162885,4202.037335444162,5938.722048211809
